goldSQL,prdeictSQL,ind_dev_set,hardness,question,db_id,gold_sql,predicted_sql,Incorrect final column,Missing constraint,Incorrect Constraint,Entity Column,execution
"SELECT COUNT(T2.Language) ,  T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name HAVING COUNT(*)  >  2","SELECT country.Name, Count(*) FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY countrylanguage.CountryCode HAVING Count(*) >= 3.0",792,medium,Return the country name and the numbers of languages spoken for each country that speaks at least 3 languages.,world_1,"SELECT COUNT(T2.Language) ,  T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name HAVING COUNT(*)  >  2","SELECT country.Name, Count(*) FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY countrylanguage.CountryCode HAVING Count(*) >= 3.0",False,False,False,False,False
"SELECT COUNT(T2.Language) ,  T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name HAVING COUNT(*)  >  2","SELECT country.Name, Count(*) FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY country.Name HAVING Count(*) > 2.0",793,medium,"What are the names of countries that speak more than 2 languages, as well as how many languages they speak?",world_1,"SELECT COUNT(T2.Language) ,  T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name HAVING COUNT(*)  >  2","SELECT country.Name, Count(*) FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY country.Name HAVING Count(*) > 2.0",True,False,False,False,False
"SELECT sum(Population) ,  GovernmentForm FROM country GROUP BY GovernmentForm HAVING avg(LifeExpectancy)  >  72","SELECT country.GovernmentForm, Sum(country.LifeExpectancy) FROM country GROUP BY country.GovernmentForm HAVING Avg(country.LifeExpectancy) > 0",797,medium,What are the different government forms and what is the total population of each for government forms that have an average life expectancy greater than 72?,world_1,"SELECT sum(Population) ,  GovernmentForm FROM country GROUP BY GovernmentForm HAVING avg(LifeExpectancy)  >  72","SELECT country.GovernmentForm, Sum(country.LifeExpectancy) FROM country GROUP BY country.GovernmentForm HAVING Avg(country.LifeExpectancy) > 0",True,False,False,False,False
"SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72","SELECT Avg(country.LifeExpectancy), Avg(country.Population), country.Continent FROM country WHERE country.LifeExpectancy < 0 GROUP BY country.Continent",798,medium,Find the average life expectancy and total population for each continent where the average life expectancy is shorter than 72?,world_1,"SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72","SELECT Avg(country.LifeExpectancy), Avg(country.Population), country.Continent FROM country WHERE country.LifeExpectancy < 0 GROUP BY country.Continent",False,False,False,False,False
"SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72","SELECT country.Continent, Sum(country.LifeExpectancy), Avg(country.LifeExpectancy) FROM country WHERE country.LifeExpectancy < 0 GROUP BY country.Continent",799,medium,"What are the different continents and the total popuation and average life expectancy corresponding to each, for continents that have an average life expectancy less than 72?",world_1,"SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72","SELECT country.Continent, Sum(country.LifeExpectancy), Avg(country.LifeExpectancy) FROM country WHERE country.LifeExpectancy < 0 GROUP BY country.Continent",False,False,False,False,False
"SELECT count(*) FROM country WHERE continent  =  ""Asia""",SELECT Count(*) FROM country WHERE country.Continent = <UNK>,806,easy,how many countries are in Asia?,world_1,"SELECT count(*) FROM country WHERE continent  =  ""Asia""",SELECT Count(*) FROM country WHERE country.Continent = <UNK>,False,False,False,False,False
"SELECT count(*) FROM country WHERE continent  =  ""Asia""",SELECT Count(*) FROM country WHERE country.Continent = <UNK>,807,easy,Count the number of countries in Asia.,world_1,"SELECT count(*) FROM country WHERE continent  =  ""Asia""",SELECT Count(*) FROM country WHERE country.Continent = <UNK>,False,False,False,False,False
"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000""",SELECT country.Name FROM country WHERE country.Continent = <UNK> AND country.Population > 80000.0,808,medium,What are the names of the countries that are in the continent of Europe and have a population of 80000?,world_1,"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000""",SELECT country.Name FROM country WHERE country.Continent = <UNK> AND country.Population > 80000.0,False,False,False,False,False
"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000""",SELECT country.Name FROM country WHERE country.Continent = <UNK> AND country.Population > 80000.0,809,medium,Give the names of countries that are in Europe and have a population equal to 80000.,world_1,"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000""",SELECT country.Name FROM country WHERE country.Continent = <UNK> AND country.Population > 80000.0,False,False,False,False,False
SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,SELECT countrylanguage.Language FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1,814,hard,Which language is spoken by the largest number of countries?,world_1,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,SELECT countrylanguage.Language FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1,na,na,na,na,True
"SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode",SELECT countrylanguage.Language FROM countrylanguage GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1,816,medium,What is the language spoken by the largest percentage of people in each country?,world_1,"SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode",SELECT countrylanguage.Language FROM countrylanguage GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
"SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode","SELECT country.Code, countrylanguage.Language FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY countrylanguage.CountryCode ORDER BY Sum(countrylanguage.Percentage) Desc LIMIT 1",817,medium,"What are the country codes of the different countries, and what are the languages spoken by the greatest percentage of people for each?",world_1,"SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode","SELECT country.Code, countrylanguage.Language FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode GROUP BY countrylanguage.CountryCode ORDER BY Sum(countrylanguage.Percentage) Desc LIMIT 1",False,False,False,False,False
"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT Count(*) FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE countrylanguage.Language = ""Y"" GROUP BY countrylanguage.CountryCode ORDER BY Count(*) Desc LIMIT 1",818,extra,What is the total number of countries where Spanish is spoken by the largest percentage of people?,world_1,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT Count(*) FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE countrylanguage.Language = ""Y"" GROUP BY countrylanguage.CountryCode ORDER BY Count(*) Desc LIMIT 1",False,False,False,False,False
"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT Count(*) FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE countrylanguage.Language = ""Y"" GROUP BY countrylanguage.CountryCode ORDER BY Count(*) Desc LIMIT 1",819,extra,Count the number of countries for which Spanish is the predominantly spoken language.,world_1,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT Count(*) FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE countrylanguage.Language = ""Y"" GROUP BY countrylanguage.CountryCode ORDER BY Count(*) Desc LIMIT 1",False,False,False,False,False
"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT country.Code FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE countrylanguage.Language = ""Y"" GROUP BY country.Code ORDER BY Count(*) Desc LIMIT 1",820,medium,What are the codes of countries where Spanish is spoken by the largest percentage of people?,world_1,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT country.Code FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE countrylanguage.Language = ""Y"" GROUP BY country.Code ORDER BY Count(*) Desc LIMIT 1",False,False,False,False,False
"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT country.Code FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE countrylanguage.Language = ""Y"" GROUP BY countrylanguage.CountryCode ORDER BY Count(*) Desc LIMIT 1",821,medium,Return the codes of countries for which Spanish is the predominantly spoken language.,world_1,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode","SELECT country.Code FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE countrylanguage.Language = ""Y"" GROUP BY countrylanguage.CountryCode ORDER BY Count(*) Desc LIMIT 1",False,False,False,False,False
"SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""","SELECT Max(performance.Share), Min(performance.Share) FROM performance WHERE performance.Type != <UNK>",832,medium,"What are the maximum and minimum share of performances whose type is not ""Live final"".",orchestra,"SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""","SELECT Max(performance.Share), Min(performance.Share) FROM performance WHERE performance.Type != <UNK>",False,False,False,False,False
"SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""","SELECT Max(performance.Share), Min(performance.Share) FROM performance WHERE performance.Type != <UNK>",833,medium,"Return the maximum and minimum shares for performances that do not have the type ""Live final"".",orchestra,"SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""","SELECT Max(performance.Share), Min(performance.Share) FROM performance WHERE performance.Type != <UNK>",False,False,False,False,False
"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID","SELECT conductor.Name, conductor.Name FROM conductor",840,medium,Show the names of conductors and the orchestras they have conducted.,orchestra,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID","SELECT conductor.Name, conductor.Name FROM conductor",False,False,False,False,False
"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID","SELECT conductor.Name, conductor.Name FROM conductor",841,medium,What are the names of conductors as well as the corresonding orchestras that they have conducted?,orchestra,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID","SELECT conductor.Name, conductor.Name FROM conductor",False,False,False,False,False
SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,SELECT conductor.Name FROM conductor GROUP BY conductor.Name HAVING Count(*) > 1.0,842,medium,Show the names of conductors that have conducted more than one orchestras.,orchestra,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,SELECT conductor.Name FROM conductor GROUP BY conductor.Name HAVING Count(*) > 1.0,na,na,na,na,True
SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,SELECT conductor.Name FROM conductor WHERE conductor.Year_of_Work > 2008.0,847,medium,What are the names of conductors who have conducted orchestras founded after the year 2008?,orchestra,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,SELECT conductor.Name FROM conductor WHERE conductor.Year_of_Work > 2008.0,False,False,False,False,False
SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,SELECT orchestra.Record_Company FROM orchestra GROUP BY orchestra.Record_Company ORDER BY Count(*) Asc,850,medium,Please show the record formats of orchestras in ascending order of count.,orchestra,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,SELECT orchestra.Record_Company FROM orchestra GROUP BY orchestra.Record_Company ORDER BY Count(*) Asc,False,False,False,False,False
SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,SELECT orchestra.Record_Company FROM orchestra JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra_ID GROUP BY orchestra.Record_Company ORDER BY Count(*) Desc LIMIT 1,852,hard,List the record company shared by the most number of orchestras.,orchestra,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,SELECT orchestra.Record_Company FROM orchestra JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra_ID GROUP BY orchestra.Record_Company ORDER BY Count(*) Desc LIMIT 1,na,na,na,na,True
SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),SELECT conductor.Name FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE orchestra.Orchestra_ID NOT IN (SELECT performance.Orchestra_ID FROM performance),854,hard,List the names of orchestras that have no performance.,orchestra,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),SELECT conductor.Name FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE orchestra.Orchestra_ID NOT IN (SELECT performance.Orchestra_ID FROM performance),False,False,False,False,False
